date,sku_id,stock_on_hand,stockout_flag,lead_time_days
11/3/21,21,74,0,31
11/4/21,21,94,0,31
11/5/21,21,56,0,31
11/6/21,21,72,0,31
11/7/21,21,71,0,31
11/8/21,21,68,0,31
11/9/21,21,82,0,31
11/10/21,21,51,0,31
11/11/21,21,79,0,31
11/12/21,21,88,0,31
11/13/21,21,81,0,31
11/14/21,21,52,0,31
11/15/21,21,89,0,31
11/16/21,21,59,0,31
11/17/21,21,48,0,31
11/18/21,21,64,0,31
11/19/21,21,89,0,31
11/20/21,21,53,0,31
11/21/21,21,86,0,31
11/22/21,21,85,0,31
11/23/21,21,83,0,31
11/24/21,21,87,0,31
11/25/21,21,53,0,31
11/26/21,21,63,0,31
11/27/21,21,67,0,31
11/28/21,21,77,0,31
11/29/21,21,57,0,31
11/30/21,21,84,0,31
12/1/21,21,70,0,31
12/2/21,21,69,0,31
12/3/21,21,48,0,31
12/4/21,21,80,0,31
12/5/21,21,82,0,31
12/6/21,21,79,0,31
12/7/21,21,60,0,31
12/8/21,21,50,0,31
12/9/21,21,88,0,31
12/10/21,21,60,0,31
12/11/21,21,72,0,31
12/12/21,21,48,0,31
12/13/21,21,60,0,31
12/14/21,21,60,0,31
12/15/21,21,79,0,31
12/16/21,21,48,0,31
12/17/21,21,64,0,31
12/18/21,21,86,0,31
12/19/21,21,86,0,31
12/20/21,21,79,0,31
12/21/21,21,71,0,31
12/22/21,21,51,0,31
12/23/21,21,71,0,31
12/24/21,21,60,0,31
12/25/21,21,69,0,31
12/26/21,21,67,0,31
12/27/21,21,64,0,31
12/28/21,21,66,0,31
12/29/21,21,79,0,31
12/30/21,21,77,0,31
12/31/21,21,72,0,31
1/1/22,21,70,0,31
1/2/22,21,52,0,31
1/3/22,21,59,0,31
1/4/22,21,91,0,31
1/5/22,21,78,0,31
1/6/22,21,91,0,31
1/7/22,21,88,0,31
1/8/22,21,86,0,31
1/9/22,21,94,0,31
1/10/22,21,52,0,31
1/11/22,21,76,0,31
1/12/22,21,55,0,31
1/13/22,21,59,0,31
1/14/22,21,92,0,31
1/15/22,21,51,0,31
1/16/22,21,74,0,31
1/17/22,21,76,0,31
1/18/22,21,56,0,31
1/19/22,21,81,0,31
1/20/22,21,65,0,31
1/21/22,21,49,0,31
1/22/22,21,50,0,31
1/23/22,21,50,0,31
1/24/22,21,89,0,31
1/25/22,21,57,0,31
1/26/22,21,89,0,31
1/27/22,21,91,0,31
1/28/22,21,50,0,31
1/29/22,21,83,0,31
1/30/22,21,68,0,31
1/31/22,21,61,0,31
2/1/22,21,80,0,31
2/2/22,21,80,0,31
2/3/22,21,71,0,31
2/4/22,21,89,0,31
2/5/22,21,63,0,31
2/6/22,21,62,0,31
2/7/22,21,77,0,31
2/8/22,21,78,0,31
2/9/22,21,64,0,31
2/10/22,21,78,0,31
2/11/22,21,66,0,31
2/12/22,21,52,0,31
2/13/22,21,66,0,31
2/14/22,21,69,0,31
2/15/22,21,64,0,31
2/16/22,21,49,0,31
2/17/22,21,69,0,31
2/18/22,21,54,0,31
2/19/22,21,76,0,31
2/20/22,21,84,0,31
2/21/22,21,67,0,31
2/22/22,21,82,0,31
2/23/22,21,63,0,31
2/24/22,21,85,0,31
2/25/22,21,52,0,31
2/26/22,21,67,0,31
2/27/22,21,78,0,31
2/28/22,21,63,0,31
3/1/22,21,70,0,31
3/2/22,21,62,0,31
3/3/22,21,61,0,31
3/4/22,21,50,0,31
3/5/22,21,52,0,31
3/6/22,21,89,0,31
3/7/22,21,62,0,31
3/8/22,21,90,0,31
3/9/22,21,72,0,31
3/10/22,21,66,0,31
3/11/22,21,56,0,31
3/12/22,21,78,0,31
3/13/22,21,50,0,31
3/14/22,21,53,0,31
3/15/22,21,91,0,31
3/16/22,21,52,0,31
3/17/22,21,69,0,31
3/18/22,21,64,0,31
3/19/22,21,56,0,31
3/20/22,21,60,0,31
3/21/22,21,61,0,31
3/22/22,21,82,0,31
3/23/22,21,52,0,31
3/24/22,21,63,0,31
3/25/22,21,85,0,31
3/26/22,21,78,0,31
3/27/22,21,56,0,31
3/28/22,21,91,0,31
3/29/22,21,56,0,31
3/30/22,21,87,0,31
3/31/22,21,76,0,31
4/1/22,21,94,0,31
4/2/22,21,86,0,31
4/3/22,21,64,0,31
4/4/22,21,83,0,31
4/5/22,21,84,0,31
4/6/22,21,89,0,31
4/7/22,21,78,0,31
4/8/22,21,59,0,31
4/9/22,21,50,0,31
4/10/22,21,56,0,31
4/11/22,21,78,0,31
4/12/22,21,50,0,31
4/13/22,21,50,0,31
4/14/22,21,81,0,31
4/15/22,21,49,0,31
4/16/22,21,57,0,31
4/17/22,21,73,0,31
4/18/22,21,63,0,31
4/19/22,21,63,0,31
4/20/22,21,72,0,31
4/21/22,21,64,0,31
4/22/22,21,90,0,31
4/23/22,21,80,0,31
4/24/22,21,55,0,31
4/25/22,21,68,0,31
4/26/22,21,69,0,31
4/27/22,21,93,0,31
4/28/22,21,63,0,31
4/29/22,21,61,0,31
4/30/22,21,57,0,31
5/1/22,21,56,0,31
5/2/22,21,81,0,31
5/3/22,21,51,0,31
5/4/22,21,90,0,31
5/5/22,21,59,0,31
5/6/22,21,88,0,31
5/7/22,21,52,0,31
5/8/22,21,67,0,31
5/9/22,21,91,0,31
5/10/22,21,54,0,31
5/11/22,21,50,0,31
5/12/22,21,78,0,31
5/13/22,21,83,0,31
5/14/22,21,56,0,31
5/15/22,21,52,0,31
5/16/22,21,62,0,31
5/17/22,21,75,0,31
5/18/22,21,67,0,31
5/19/22,21,52,0,31
5/20/22,21,82,0,31
5/21/22,21,55,0,31
5/22/22,21,80,0,31
5/23/22,21,74,0,31
5/24/22,21,89,0,31
5/25/22,21,74,0,31
5/26/22,21,50,0,31
5/27/22,21,78,0,31
5/28/22,21,93,0,31
5/29/22,21,57,0,31
5/30/22,21,59,0,31
5/31/22,21,75,0,31
6/1/22,21,79,0,31
6/2/22,21,75,0,31
6/3/22,21,82,0,31
6/4/22,21,69,0,31
6/5/22,21,68,0,31
6/6/22,21,63,0,31
6/7/22,21,56,0,31
6/8/22,21,55,0,31
6/9/22,21,71,0,31
6/10/22,21,85,0,31
6/11/22,21,62,0,31
6/12/22,21,87,0,31
6/13/22,21,58,0,31
6/14/22,21,49,0,31
6/15/22,21,61,0,31
6/16/22,21,56,0,31
6/17/22,21,72,0,31
6/18/22,21,86,0,31
6/19/22,21,57,0,31
6/20/22,21,84,0,31
6/21/22,21,52,0,31
6/22/22,21,66,0,31
6/23/22,21,80,0,31
6/24/22,21,56,0,31
6/25/22,21,83,0,31
6/26/22,21,74,0,31
6/27/22,21,90,0,31
6/28/22,21,59,0,31
6/29/22,21,84,0,31
6/30/22,21,59,0,31
7/1/22,21,64,0,31
7/2/22,21,89,0,31
7/3/22,21,63,0,31
7/4/22,21,85,0,31
7/5/22,21,70,0,31
7/6/22,21,51,0,31
7/7/22,21,77,0,31
7/8/22,21,48,0,31
7/9/22,21,67,0,31
7/10/22,21,51,0,31
7/11/22,21,74,0,31
7/12/22,21,83,0,31
7/13/22,21,86,0,31
7/14/22,21,77,0,31
7/15/22,21,87,0,31
7/16/22,21,67,0,31
7/17/22,21,56,0,31
7/18/22,21,57,0,31
7/19/22,21,83,0,31
7/20/22,21,92,0,31
7/21/22,21,52,0,31
7/22/22,21,78,0,31
7/23/22,21,74,0,31
7/24/22,21,70,0,31
7/25/22,21,59,0,31
7/26/22,21,82,0,31
7/27/22,21,79,0,31
7/28/22,21,82,0,31
7/29/22,21,74,0,31
7/30/22,21,64,0,31
7/31/22,21,80,0,31
8/1/22,21,53,0,31
8/2/22,21,77,0,31
8/3/22,21,79,0,31
8/4/22,21,66,0,31
8/5/22,21,47,0,31
8/6/22,21,73,0,31
8/7/22,21,85,0,31
8/8/22,21,55,0,31
8/9/22,21,82,0,31
8/10/22,21,83,0,31
8/11/22,21,78,0,31
8/12/22,21,72,0,31
8/13/22,21,68,0,31
8/14/22,21,67,0,31
8/15/22,21,73,0,31
8/16/22,21,55,0,31
8/17/22,21,71,0,31
8/18/22,21,88,0,31
8/19/22,21,88,0,31
8/20/22,21,68,0,31
8/21/22,21,61,0,31
8/22/22,21,79,0,31
8/23/22,21,87,0,31
8/24/22,21,78,0,31
8/25/22,21,62,0,31
8/26/22,21,57,0,31
8/27/22,21,55,0,31
8/28/22,21,81,0,31
8/29/22,21,46,0,31
8/30/22,21,78,0,31
8/31/22,21,50,0,31
9/1/22,21,80,0,31
9/2/22,21,91,0,31
9/3/22,21,50,0,31
9/4/22,21,72,0,31
9/5/22,21,57,0,31
9/6/22,21,51,0,31
9/7/22,21,63,0,31
9/8/22,21,66,0,31
9/9/22,21,77,0,31
9/10/22,21,57,0,31
9/11/22,21,85,0,31
9/12/22,21,87,0,31
9/13/22,21,82,0,31
9/14/22,21,73,0,31
9/15/22,21,88,0,31
9/16/22,21,69,0,31
9/17/22,21,61,0,31
9/18/22,21,81,0,31
9/19/22,21,68,0,31
9/20/22,21,56,0,31
9/21/22,21,85,0,31
9/22/22,21,51,0,31
9/23/22,21,52,0,31
9/24/22,21,76,0,31
9/25/22,21,69,0,31
9/26/22,21,74,0,31
9/27/22,21,77,0,31
9/28/22,21,66,0,31
9/29/22,21,83,0,31
9/30/22,21,78,0,31
10/1/22,21,65,0,31
10/2/22,21,53,0,31
10/3/22,21,64,0,31
10/4/22,21,82,0,31
10/5/22,21,84,0,31
10/6/22,21,75,0,31
10/7/22,21,66,0,31
10/8/22,21,83,0,31
10/9/22,21,55,0,31
10/10/22,21,75,0,31
10/11/22,21,86,0,31
10/12/22,21,86,0,31
10/13/22,21,89,0,31
10/14/22,21,57,0,31
10/15/22,21,73,0,31
10/16/22,21,60,0,31
10/17/22,21,64,0,31
10/18/22,21,53,0,31
10/19/22,21,80,0,31
10/20/22,21,82,0,31
10/21/22,21,73,0,31
10/22/22,21,64,0,31
10/23/22,21,61,0,31
10/24/22,21,72,0,31
10/25/22,21,62,0,31
10/26/22,21,76,0,31
10/27/22,21,89,0,31
10/28/22,21,81,0,31
10/29/22,21,72,0,31
10/30/22,21,81,0,31
10/31/22,21,78,0,31
11/1/22,21,66,0,31
11/2/22,21,68,0,31
11/3/22,21,74,0,31
11/4/22,21,62,0,31
11/5/22,21,84,0,31
11/6/22,21,63,0,31
11/7/22,21,54,0,31
11/8/22,21,68,0,31
11/9/22,21,52,0,31
11/10/22,21,56,0,31
11/11/22,21,75,0,31
11/12/22,21,86,0,31
11/13/22,21,86,0,31
11/14/22,21,58,0,31
11/15/22,21,68,0,31
11/16/22,21,61,0,31
11/17/22,21,49,0,31
11/18/22,21,57,0,31
11/19/22,21,85,0,31
11/20/22,21,55,0,31
11/21/22,21,56,0,31
11/22/22,21,85,0,31
11/23/22,21,72,0,31
11/24/22,21,77,0,31
11/25/22,21,60,0,31
11/26/22,21,93,0,31
11/27/22,21,91,0,31
11/28/22,21,73,0,31
11/29/22,21,79,0,31
11/30/22,21,67,0,31
12/1/22,21,77,0,31
12/2/22,21,90,0,31
12/3/22,21,48,0,31
12/4/22,21,92,0,31
12/5/22,21,88,0,31
12/6/22,21,56,0,31
12/7/22,21,69,0,31
12/8/22,21,50,0,31
12/9/22,21,87,0,31
12/10/22,21,52,0,31
12/11/22,21,77,0,31
12/12/22,21,76,0,31
12/13/22,21,87,0,31
12/14/22,21,89,0,31
12/15/22,21,53,0,31
12/16/22,21,58,0,31
12/17/22,21,66,0,31
12/18/22,21,71,0,31
12/19/22,21,93,0,31
12/20/22,21,66,0,31
12/21/22,21,53,0,31
12/22/22,21,58,0,31
12/23/22,21,75,0,31
12/24/22,21,56,0,31
12/25/22,21,68,0,31
12/26/22,21,48,0,31
12/27/22,21,77,0,31
12/28/22,21,84,0,31
12/29/22,21,50,0,31
12/30/22,21,65,0,31
12/31/22,21,50,0,31
1/1/23,21,70,0,31
1/2/23,21,62,0,31
1/3/23,21,84,0,31
1/4/23,21,74,0,31
1/5/23,21,84,0,31
1/6/23,21,82,0,31
1/7/23,21,58,0,31
1/8/23,21,80,0,31
1/9/23,21,90,0,31
1/10/23,21,70,0,31
1/11/23,21,86,0,31
1/12/23,21,55,0,31
1/13/23,21,63,0,31
1/14/23,21,69,0,31
1/15/23,21,69,0,31
1/16/23,21,70,0,31
1/17/23,21,50,0,31
1/18/23,21,55,0,31
1/19/23,21,65,0,31
1/20/23,21,86,0,31
1/21/23,21,89,0,31
1/22/23,21,73,0,31
1/23/23,21,70,0,31
1/24/23,21,52,0,31
1/25/23,21,70,0,31
1/26/23,21,80,0,31
1/27/23,21,70,0,31
1/28/23,21,55,0,31
1/29/23,21,76,0,31
1/30/23,21,79,0,31
1/31/23,21,50,0,31
2/1/23,21,48,0,31
2/2/23,21,72,0,31
2/3/23,21,67,0,31
2/4/23,21,58,0,31
2/5/23,21,91,0,31
2/6/23,21,79,0,31
2/7/23,21,53,0,31
2/8/23,21,56,0,31
2/9/23,21,84,0,31
2/10/23,21,66,0,31
2/11/23,21,77,0,31
2/12/23,21,53,0,31
2/13/23,21,82,0,31
2/14/23,21,64,0,31
2/15/23,21,60,0,31
2/16/23,21,67,0,31
2/17/23,21,76,0,31
2/18/23,21,58,0,31
2/19/23,21,52,0,31
2/20/23,21,52,0,31
2/21/23,21,88,0,31
2/22/23,21,50,0,31
2/23/23,21,77,0,31
2/24/23,21,66,0,31
2/25/23,21,83,0,31
2/26/23,21,79,0,31
2/27/23,21,81,0,31
2/28/23,21,56,0,31
3/1/23,21,87,0,31
3/2/23,21,58,0,31
3/3/23,21,67,0,31
3/4/23,21,72,0,31
3/5/23,21,77,0,31
3/6/23,21,68,0,31
3/7/23,21,88,0,31
3/8/23,21,59,0,31
3/9/23,21,87,0,31
3/10/23,21,74,0,31
3/11/23,21,66,0,31
3/12/23,21,72,0,31
3/13/23,21,77,0,31
3/14/23,21,77,0,31
3/15/23,21,55,0,31
3/16/23,21,58,0,31
3/17/23,21,90,0,31
3/18/23,21,61,0,31
3/19/23,21,72,0,31
3/20/23,21,61,0,31
3/21/23,21,51,0,31
3/22/23,21,54,0,31
3/23/23,21,61,0,31
3/24/23,21,91,0,31
3/25/23,21,76,0,31
3/26/23,21,85,0,31
3/27/23,21,68,0,31
3/28/23,21,69,0,31
3/29/23,21,57,0,31
3/30/23,21,76,0,31
3/31/23,21,94,0,31
4/1/23,21,67,0,31
4/2/23,21,71,0,31
4/3/23,21,66,0,31
4/4/23,21,60,0,31
4/5/23,21,69,0,31
4/6/23,21,54,0,31
4/7/23,21,80,0,31
4/8/23,21,56,0,31
4/9/23,21,67,0,31
4/10/23,21,56,0,31
4/11/23,21,69,0,31
4/12/23,21,70,0,31
4/13/23,21,80,0,31
4/14/23,21,61,0,31
4/15/23,21,51,0,31
4/16/23,21,77,0,31
4/17/23,21,56,0,31
4/18/23,21,78,0,31
4/19/23,21,82,0,31
4/20/23,21,55,0,31
4/21/23,21,77,0,31
4/22/23,21,68,0,31
4/23/23,21,62,0,31
4/24/23,21,49,0,31
4/25/23,21,92,0,31
4/26/23,21,64,0,31
4/27/23,21,89,0,31
4/28/23,21,85,0,31
4/29/23,21,78,0,31
4/30/23,21,54,0,31
5/1/23,21,80,0,31
5/2/23,21,79,0,31
5/3/23,21,80,0,31
5/4/23,21,60,0,31
5/5/23,21,72,0,31
5/6/23,21,82,0,31
5/7/23,21,64,0,31
5/8/23,21,52,0,31
5/9/23,21,56,0,31
5/10/23,21,70,0,31
5/11/23,21,76,0,31
5/12/23,21,76,0,31
5/13/23,21,75,0,31
5/14/23,21,49,0,31
5/15/23,21,93,0,31
5/16/23,21,85,0,31
5/17/23,21,50,0,31
5/18/23,21,55,0,31
5/19/23,21,74,0,31
5/20/23,21,78,0,31
5/21/23,21,48,0,31
5/22/23,21,65,0,31
5/23/23,21,49,0,31
5/24/23,21,55,0,31
5/25/23,21,56,0,31
5/26/23,21,79,0,31
5/27/23,21,75,0,31
5/28/23,21,80,0,31
5/29/23,21,58,0,31
5/30/23,21,62,0,31
5/31/23,21,61,0,31
6/1/23,21,52,0,31
6/2/23,21,78,0,31
6/3/23,21,69,0,31
6/4/23,21,79,0,31
6/5/23,21,77,0,31
6/6/23,21,78,0,31
6/7/23,21,62,0,31
6/8/23,21,51,0,31
6/9/23,21,76,0,31
6/10/23,21,63,0,31
6/11/23,21,70,0,31
6/12/23,21,57,0,31
6/13/23,21,59,0,31
6/14/23,21,66,0,31
6/15/23,21,58,0,31
6/16/23,21,71,0,31
6/17/23,21,69,0,31
6/18/23,21,58,0,31
6/19/23,21,93,0,31
6/20/23,21,90,0,31
6/21/23,21,57,0,31
6/22/23,21,81,0,31
6/23/23,21,51,0,31
6/24/23,21,81,0,31
6/25/23,21,52,0,31
6/26/23,21,51,0,31
6/27/23,21,65,0,31
6/28/23,21,61,0,31
6/29/23,21,77,0,31
6/30/23,21,62,0,31
7/1/23,21,73,0,31
7/2/23,21,53,0,31
7/3/23,21,58,0,31
7/4/23,21,51,0,31
7/5/23,21,59,0,31
7/6/23,21,83,0,31
7/7/23,21,56,0,31
7/8/23,21,73,0,31
7/9/23,21,91,0,31
7/10/23,21,76,0,31
7/11/23,21,53,0,31
7/12/23,21,57,0,31
7/13/23,21,62,0,31
7/14/23,21,90,0,31
7/15/23,21,57,0,31
7/16/23,21,79,0,31
7/17/23,21,65,0,31
7/18/23,21,91,0,31
7/19/23,21,84,0,31
7/20/23,21,54,0,31
7/21/23,21,87,0,31
7/22/23,21,63,0,31
7/23/23,21,80,0,31
7/24/23,21,56,0,31
7/25/23,21,68,0,31
7/26/23,21,74,0,31
7/27/23,21,67,0,31
7/28/23,21,59,0,31
7/29/23,21,63,0,31
7/30/23,21,91,0,31
7/31/23,21,59,0,31
8/1/23,21,90,0,31
8/2/23,21,69,0,31
8/3/23,21,84,0,31
8/4/23,21,88,0,31
8/5/23,21,71,0,31
8/6/23,21,77,0,31
8/7/23,21,54,0,31
8/8/23,21,91,0,31
8/9/23,21,80,0,31
8/10/23,21,53,0,31
8/11/23,21,71,0,31
8/12/23,21,94,0,31
8/13/23,21,84,0,31
8/14/23,21,72,0,31
8/15/23,21,66,0,31
8/16/23,21,60,0,31
8/17/23,21,89,0,31
8/18/23,21,53,0,31
8/19/23,21,76,0,31
8/20/23,21,61,0,31
8/21/23,21,79,0,31
8/22/23,21,54,0,31
8/23/23,21,71,0,31
8/24/23,21,61,0,31
8/25/23,21,69,0,31
8/26/23,21,55,0,31
8/27/23,21,49,0,31
8/28/23,21,67,0,31
8/29/23,21,58,0,31
8/30/23,21,57,0,31
8/31/23,21,57,0,31
9/1/23,21,60,0,31
9/2/23,21,59,0,31
9/3/23,21,71,0,31
9/4/23,21,72,0,31
9/5/23,21,77,0,31
9/6/23,21,59,0,31
9/7/23,21,68,0,31
9/8/23,21,82,0,31
9/9/23,21,45,0,31
9/10/23,21,62,0,31
9/11/23,21,53,0,31
9/12/23,21,61,0,31
9/13/23,21,78,0,31
9/14/23,21,71,0,31
9/15/23,21,71,0,31
9/16/23,21,81,0,31
9/17/23,21,66,0,31
9/18/23,21,59,0,31
9/19/23,21,73,0,31
9/20/23,21,88,0,31
9/21/23,21,69,0,31
9/22/23,21,56,0,31
9/23/23,21,53,0,31
9/24/23,21,76,0,31
9/25/23,21,61,0,31
9/26/23,21,87,0,31
9/27/23,21,55,0,31
9/28/23,21,76,0,31
9/29/23,21,80,0,31
9/30/23,21,58,0,31
10/1/23,21,74,0,31
10/2/23,21,77,0,31
10/3/23,21,77,0,31
10/4/23,21,50,0,31
10/5/23,21,87,0,31
10/6/23,21,86,0,31
10/7/23,21,81,0,31
10/8/23,21,81,0,31
10/9/23,21,89,0,31
10/10/23,21,59,0,31
10/11/23,21,68,0,31
10/12/23,21,89,0,31
10/13/23,21,69,0,31
10/14/23,21,58,0,31
10/15/23,21,58,0,31
10/16/23,21,60,0,31
10/17/23,21,70,0,31
10/18/23,21,51,0,31
10/19/23,21,80,0,31
10/20/23,21,92,0,31
10/21/23,21,50,0,31
10/22/23,21,49,0,31
10/23/23,21,52,0,31
10/24/23,21,93,0,31
10/25/23,21,83,0,31
10/26/23,21,86,0,31
10/27/23,21,59,0,31
10/28/23,21,90,0,31
10/29/23,21,60,0,31
10/30/23,21,66,0,31
10/31/23,21,62,0,31
11/1/23,21,68,0,31
11/2/23,21,86,0,31
11/3/23,21,79,0,31
11/4/23,21,55,0,31
11/5/23,21,62,0,31
11/6/23,21,63,0,31
11/7/23,21,62,0,31
11/8/23,21,76,0,31
11/9/23,21,66,0,31
11/10/23,21,83,0,31
11/11/23,21,67,0,31
11/12/23,21,61,0,31
11/13/23,21,68,0,31
11/14/23,21,71,0,31
11/15/23,21,77,0,31
11/16/23,21,74,0,31
11/17/23,21,70,0,31
11/18/23,21,76,0,31
11/19/23,21,71,0,31
11/20/23,21,51,0,31
11/21/23,21,62,0,31
11/22/23,21,69,0,31
11/23/23,21,57,0,31
11/24/23,21,82,0,31
11/25/23,21,66,0,31
11/26/23,21,67,0,31
11/27/23,21,69,0,31
11/28/23,21,57,0,31
11/29/23,21,74,0,31
11/30/23,21,67,0,31
12/1/23,21,66,0,31
12/2/23,21,74,0,31
12/3/23,21,75,0,31
12/4/23,21,77,0,31
12/5/23,21,76,0,31
12/6/23,21,65,0,31
12/7/23,21,58,0,31
12/8/23,21,76,0,31
12/9/23,21,84,0,31
12/10/23,21,75,0,31
12/11/23,21,67,0,31
12/12/23,21,68,0,31
12/13/23,21,83,0,31
12/14/23,21,56,0,31
12/15/23,21,66,0,31
12/16/23,21,84,0,31
12/17/23,21,59,0,31
12/18/23,21,71,0,31
12/19/23,21,48,0,31
12/20/23,21,82,0,31
12/21/23,21,78,0,31
12/22/23,21,79,0,31
12/23/23,21,85,0,31
12/24/23,21,53,0,31
12/25/23,21,83,0,31
12/26/23,21,87,0,31
12/27/23,21,57,0,31
12/28/23,21,64,0,31
12/29/23,21,91,0,31
12/30/23,21,92,0,31
12/31/23,21,78,0,31
1/1/24,21,53,0,31
1/2/24,21,84,0,31
1/3/24,21,79,0,31
1/4/24,21,54,0,31
1/5/24,21,63,0,31
1/6/24,21,56,0,31
1/7/24,21,70,0,31
1/8/24,21,58,0,31
1/9/24,21,83,0,31
1/10/24,21,73,0,31
1/11/24,21,88,0,31
1/12/24,21,83,0,31
1/13/24,21,91,0,31
1/14/24,21,92,0,31
1/15/24,21,60,0,31
1/16/24,21,93,0,31
1/17/24,21,66,0,31
1/18/24,21,91,0,31
1/19/24,21,74,0,31
1/20/24,21,61,0,31
1/21/24,21,52,0,31
1/22/24,21,77,0,31
1/23/24,21,89,0,31
1/24/24,21,60,0,31
1/25/24,21,54,0,31
1/26/24,21,76,0,31
1/27/24,21,61,0,31
1/28/24,21,91,0,31
1/29/24,21,49,0,31
1/30/24,21,75,0,31
1/31/24,21,90,0,31
2/1/24,21,78,0,31
2/2/24,21,72,0,31
2/3/24,21,91,0,31
2/4/24,21,91,0,31
2/5/24,21,65,0,31
2/6/24,21,80,0,31
2/7/24,21,80,0,31
2/8/24,21,81,0,31
2/9/24,21,83,0,31
2/10/24,21,59,0,31
2/11/24,21,70,0,31
2/12/24,21,53,0,31
2/13/24,21,75,0,31
2/14/24,21,70,0,31
2/15/24,21,90,0,31
2/16/24,21,70,0,31
2/17/24,21,75,0,31
2/18/24,21,73,0,31
2/19/24,21,77,0,31
2/20/24,21,77,0,31
2/21/24,21,55,0,31
2/22/24,21,92,0,31
2/23/24,21,90,0,31
2/24/24,21,81,0,31
2/25/24,21,48,0,31
2/26/24,21,88,0,31
2/27/24,21,57,0,31
2/28/24,21,52,0,31
2/29/24,21,62,0,31
3/1/24,21,81,0,31
3/2/24,21,88,0,31
3/3/24,21,79,0,31
3/4/24,21,61,0,31
3/5/24,21,57,0,31
3/6/24,21,83,0,31
3/7/24,21,76,0,31
3/8/24,21,52,0,31
3/9/24,21,56,0,31
3/10/24,21,63,0,31
3/11/24,21,82,0,31
3/12/24,21,82,0,31
3/13/24,21,77,0,31
3/14/24,21,76,0,31
3/15/24,21,53,0,31
3/16/24,21,47,0,31
3/17/24,21,50,0,31
3/18/24,21,67,0,31
3/19/24,21,90,0,31
3/20/24,21,81,0,31
3/21/24,21,70,0,31
3/22/24,21,69,0,31
3/23/24,21,87,0,31
3/24/24,21,49,0,31
3/25/24,21,62,0,31
3/26/24,21,49,0,31
3/27/24,21,82,0,31
3/28/24,21,71,0,31
3/29/24,21,82,0,31
3/30/24,21,87,0,31
3/31/24,21,78,0,31
4/1/24,21,70,0,31
4/2/24,21,75,0,31
4/3/24,21,53,0,31
4/4/24,21,61,0,31
4/5/24,21,73,0,31
4/6/24,21,67,0,31
4/7/24,21,88,0,31
4/8/24,21,63,0,31
4/9/24,21,92,0,31
4/10/24,21,81,0,31
4/11/24,21,51,0,31
4/12/24,21,68,0,31
4/13/24,21,93,0,31
4/14/24,21,84,0,31
4/15/24,21,60,0,31
4/16/24,21,78,0,31
4/17/24,21,86,0,31
4/18/24,21,60,0,31
4/19/24,21,58,0,31
4/20/24,21,68,0,31
4/21/24,21,72,0,31
4/22/24,21,58,0,31
4/23/24,21,56,0,31
4/24/24,21,50,0,31
4/25/24,21,71,0,31
4/26/24,21,49,0,31
4/27/24,21,55,0,31
4/28/24,21,57,0,31
4/29/24,21,76,0,31
4/30/24,21,59,0,31
5/1/24,21,61,0,31
5/2/24,21,51,0,31
5/3/24,21,65,0,31
5/4/24,21,90,0,31
5/5/24,21,68,0,31
5/6/24,21,68,0,31
5/7/24,21,57,0,31
5/8/24,21,72,0,31
5/9/24,21,67,0,31
5/10/24,21,59,0,31
5/11/24,21,71,0,31
5/12/24,21,51,0,31
5/13/24,21,68,0,31
5/14/24,21,90,0,31
5/15/24,21,79,0,31
5/16/24,21,75,0,31
5/17/24,21,64,0,31
5/18/24,21,76,0,31
5/19/24,21,90,0,31
5/20/24,21,57,0,31
5/21/24,21,51,0,31
5/22/24,21,61,0,31
5/23/24,21,74,0,31
5/24/24,21,60,0,31
5/25/24,21,56,0,31
5/26/24,21,58,0,31
5/27/24,21,71,0,31
5/28/24,21,86,0,31
5/29/24,21,87,0,31
5/30/24,21,54,0,31
5/31/24,21,64,0,31
6/1/24,21,85,0,31
6/2/24,21,72,0,31
6/3/24,21,55,0,31
6/4/24,21,65,0,31
6/5/24,21,75,0,31
6/6/24,21,69,0,31
6/7/24,21,67,0,31
6/8/24,21,87,0,31
6/9/24,21,87,0,31
6/10/24,21,71,0,31
6/11/24,21,73,0,31
6/12/24,21,62,0,31
6/13/24,21,59,0,31
6/14/24,21,64,0,31
6/15/24,21,57,0,31
6/16/24,21,83,0,31
6/17/24,21,56,0,31
6/18/24,21,54,0,31
6/19/24,21,70,0,31
6/20/24,21,67,0,31
6/21/24,21,80,0,31
6/22/24,21,65,0,31
6/23/24,21,49,0,31
6/24/24,21,62,0,31
6/25/24,21,73,0,31
6/26/24,21,76,0,31
6/27/24,21,74,0,31
6/28/24,21,51,0,31
6/29/24,21,64,0,31
6/30/24,21,65,0,31
7/1/24,21,59,0,31
7/2/24,21,66,0,31
7/3/24,21,90,0,31
7/4/24,21,92,0,31
7/5/24,21,82,0,31
7/6/24,21,51,0,31
7/7/24,21,67,0,31
7/8/24,21,84,0,31
7/9/24,21,81,0,31
7/10/24,21,79,0,31
7/11/24,21,57,0,31
7/12/24,21,67,0,31
7/13/24,21,56,0,31
7/14/24,21,74,0,31
7/15/24,21,75,0,31
7/16/24,21,95,0,31
7/17/24,21,72,0,31
7/18/24,21,72,0,31
7/19/24,21,68,0,31
7/20/24,21,56,0,31
7/21/24,21,68,0,31
7/22/24,21,80,0,31
7/23/24,21,81,0,31
7/24/24,21,80,0,31
7/25/24,21,87,0,31
7/26/24,21,57,0,31
