date,sku_id,category,supplier_id,units_sold,price,promo_flag,is_black_friday_week,is_christmas_peak
12/9/21,20,Workshop Equipment,SUP_E,24,168.83,0,0,1
12/10/21,20,Workshop Equipment,SUP_E,20,160.55,0,0,1
12/11/21,20,Workshop Equipment,SUP_E,29,168.72,0,0,1
12/12/21,20,Workshop Equipment,SUP_E,27,168.77,0,0,1
12/13/21,20,Workshop Equipment,SUP_E,14,171.53,0,0,1
12/14/21,20,Workshop Equipment,SUP_E,21,166.17,0,0,1
12/15/21,20,Workshop Equipment,SUP_E,22,170.67,0,0,1
12/16/21,20,Workshop Equipment,SUP_E,20,166.02,0,0,1
12/17/21,20,Workshop Equipment,SUP_E,22,166.55,0,0,1
12/18/21,20,Workshop Equipment,SUP_E,31,166.67,0,0,1
12/19/21,20,Workshop Equipment,SUP_E,19,160.66,0,0,1
12/20/21,20,Workshop Equipment,SUP_E,19,170.23,0,0,1
12/21/21,20,Workshop Equipment,SUP_E,20,157.72,0,0,1
12/22/21,20,Workshop Equipment,SUP_E,25,171.4,0,0,1
12/23/21,20,Workshop Equipment,SUP_E,28,160.94,0,0,1
12/24/21,20,Workshop Equipment,SUP_E,24,170.91,0,0,1
12/25/21,20,Workshop Equipment,SUP_E,22,167.08,0,0,0
12/26/21,20,Workshop Equipment,SUP_E,36,162.04,0,0,0
12/27/21,20,Workshop Equipment,SUP_E,22,158.21,0,0,0
12/28/21,20,Workshop Equipment,SUP_E,18,166.17,0,0,0
12/29/21,20,Workshop Equipment,SUP_E,25,170.6,0,0,0
12/30/21,20,Workshop Equipment,SUP_E,25,166.49,0,0,0
12/31/21,20,Workshop Equipment,SUP_E,21,170.47,0,0,0
1/1/22,20,Workshop Equipment,SUP_E,22,157,0,0,0
1/2/22,20,Workshop Equipment,SUP_E,29,149.67,0,0,0
1/3/22,20,Workshop Equipment,SUP_E,19,152.94,0,0,0
1/4/22,20,Workshop Equipment,SUP_E,17,162.81,0,0,0
1/5/22,20,Workshop Equipment,SUP_E,23,164.3,0,0,0
1/6/22,20,Workshop Equipment,SUP_E,10,157.48,0,0,0
1/7/22,20,Workshop Equipment,SUP_E,25,157.88,0,0,0
1/8/22,20,Workshop Equipment,SUP_E,17,164.18,0,0,0
1/9/22,20,Workshop Equipment,SUP_E,28,155.83,0,0,0
1/10/22,20,Workshop Equipment,SUP_E,14,158.89,0,0,0
1/11/22,20,Workshop Equipment,SUP_E,15,153.01,0,0,0
1/12/22,20,Workshop Equipment,SUP_E,17,159.13,0,0,0
1/13/22,20,Workshop Equipment,SUP_E,17,157.79,0,0,0
1/14/22,20,Workshop Equipment,SUP_E,16,165.08,0,0,0
1/15/22,20,Workshop Equipment,SUP_E,33,161.77,0,0,0
1/16/22,20,Workshop Equipment,SUP_E,21,157.72,0,0,0
1/17/22,20,Workshop Equipment,SUP_E,22,163.58,0,0,0
1/18/22,20,Workshop Equipment,SUP_E,20,153.04,0,0,0
1/19/22,20,Workshop Equipment,SUP_E,20,163.95,0,0,0
1/20/22,20,Workshop Equipment,SUP_E,16,161.44,0,0,0
1/21/22,20,Workshop Equipment,SUP_E,17,150.94,0,0,0
1/22/22,20,Workshop Equipment,SUP_E,27,152.81,0,0,0
1/23/22,20,Workshop Equipment,SUP_E,24,154.91,0,0,0
1/24/22,20,Workshop Equipment,SUP_E,16,160.49,0,0,0
1/25/22,20,Workshop Equipment,SUP_E,19,152.26,0,0,0
1/26/22,20,Workshop Equipment,SUP_E,14,164.72,0,0,0
1/27/22,20,Workshop Equipment,SUP_E,17,159.27,0,0,0
1/28/22,20,Workshop Equipment,SUP_E,14,157.81,0,0,0
1/29/22,20,Workshop Equipment,SUP_E,17,152.26,0,0,0
1/30/22,20,Workshop Equipment,SUP_E,29,162.46,0,0,0
1/31/22,20,Workshop Equipment,SUP_E,16,164.97,0,0,0
2/1/22,20,Workshop Equipment,SUP_E,13,162.49,0,0,0
2/2/22,20,Workshop Equipment,SUP_E,20,154.17,0,0,0
2/3/22,20,Workshop Equipment,SUP_E,17,158.77,0,0,0
2/4/22,20,Workshop Equipment,SUP_E,19,152.15,0,0,0
2/5/22,20,Workshop Equipment,SUP_E,22,155.81,0,0,0
2/6/22,20,Workshop Equipment,SUP_E,13,164.49,0,0,0
2/7/22,20,Workshop Equipment,SUP_E,16,150.72,0,0,0
2/8/22,20,Workshop Equipment,SUP_E,21,154.85,0,0,0
2/9/22,20,Workshop Equipment,SUP_E,11,159.63,0,0,0
2/10/22,20,Workshop Equipment,SUP_E,16,152.68,0,0,0
2/11/22,20,Workshop Equipment,SUP_E,33,156.22,0,0,0
2/12/22,20,Workshop Equipment,SUP_E,17,159.69,0,0,0
2/13/22,20,Workshop Equipment,SUP_E,24,160.06,0,0,0
2/14/22,20,Workshop Equipment,SUP_E,15,150.29,0,0,0
2/15/22,20,Workshop Equipment,SUP_E,24,156.41,0,0,0
2/16/22,20,Workshop Equipment,SUP_E,15,154.63,0,0,0
2/17/22,20,Workshop Equipment,SUP_E,9,162.27,0,0,0
2/18/22,20,Workshop Equipment,SUP_E,28,159.99,0,0,0
2/19/22,20,Workshop Equipment,SUP_E,24,161.13,0,0,0
2/20/22,20,Workshop Equipment,SUP_E,22,151.43,0,0,0
2/21/22,20,Workshop Equipment,SUP_E,22,165.12,0,0,0
2/22/22,20,Workshop Equipment,SUP_E,16,159.98,0,0,0
2/23/22,20,Workshop Equipment,SUP_E,19,161.19,0,0,0
2/24/22,20,Workshop Equipment,SUP_E,25,158.64,0,0,0
2/25/22,20,Workshop Equipment,SUP_E,30,155.7,0,0,0
2/26/22,20,Workshop Equipment,SUP_E,25,154.82,0,0,0
2/27/22,20,Workshop Equipment,SUP_E,30,163.75,0,0,0
2/28/22,20,Workshop Equipment,SUP_E,25,146.09,1,0,0
3/1/22,20,Workshop Equipment,SUP_E,22,128.36,1,0,0
3/2/22,20,Workshop Equipment,SUP_E,28,122.7,1,0,0
3/3/22,20,Workshop Equipment,SUP_E,37,138.75,1,0,0
3/4/22,20,Workshop Equipment,SUP_E,41,122.71,1,0,0
3/5/22,20,Workshop Equipment,SUP_E,35,139.2,1,0,0
3/6/22,20,Workshop Equipment,SUP_E,46,123.19,1,0,0
3/7/22,20,Workshop Equipment,SUP_E,16,160.5,0,0,0
3/8/22,20,Workshop Equipment,SUP_E,24,156.62,0,0,0
3/9/22,20,Workshop Equipment,SUP_E,21,156.76,0,0,0
3/10/22,20,Workshop Equipment,SUP_E,15,162.8,0,0,0
3/11/22,20,Workshop Equipment,SUP_E,15,151.74,0,0,0
3/12/22,20,Workshop Equipment,SUP_E,24,153.95,0,0,0
3/13/22,20,Workshop Equipment,SUP_E,12,159.13,0,0,0
3/14/22,20,Workshop Equipment,SUP_E,20,162,0,0,0
3/15/22,20,Workshop Equipment,SUP_E,21,165.07,0,0,0
3/16/22,20,Workshop Equipment,SUP_E,21,164.34,0,0,0
3/17/22,20,Workshop Equipment,SUP_E,14,161.74,0,0,0
3/18/22,20,Workshop Equipment,SUP_E,23,150,0,0,0
3/19/22,20,Workshop Equipment,SUP_E,24,153.69,0,0,0
3/20/22,20,Workshop Equipment,SUP_E,23,155.25,0,0,0
3/21/22,20,Workshop Equipment,SUP_E,25,151.55,0,0,0
3/22/22,20,Workshop Equipment,SUP_E,30,153.24,0,0,0
3/23/22,20,Workshop Equipment,SUP_E,21,157.89,0,0,0
3/24/22,20,Workshop Equipment,SUP_E,19,154.6,0,0,0
3/25/22,20,Workshop Equipment,SUP_E,22,159.79,0,0,0
3/26/22,20,Workshop Equipment,SUP_E,23,163.52,0,0,0
3/27/22,20,Workshop Equipment,SUP_E,14,159.46,0,0,0
3/28/22,20,Workshop Equipment,SUP_E,18,157.81,0,0,0
3/29/22,20,Workshop Equipment,SUP_E,13,157.98,0,0,0
3/30/22,20,Workshop Equipment,SUP_E,17,150.18,0,0,0
3/31/22,20,Workshop Equipment,SUP_E,32,164.9,0,0,0
4/1/22,20,Workshop Equipment,SUP_E,10,157.1,0,0,0
4/2/22,20,Workshop Equipment,SUP_E,23,161.56,0,0,0
4/3/22,20,Workshop Equipment,SUP_E,18,151.38,0,0,0
4/4/22,20,Workshop Equipment,SUP_E,22,155.78,0,0,0
4/5/22,20,Workshop Equipment,SUP_E,20,155.21,0,0,0
4/6/22,20,Workshop Equipment,SUP_E,14,157.94,0,0,0
4/7/22,20,Workshop Equipment,SUP_E,15,155.91,0,0,0
4/8/22,20,Workshop Equipment,SUP_E,16,159.5,0,0,0
4/9/22,20,Workshop Equipment,SUP_E,14,158.03,0,0,0
4/10/22,20,Workshop Equipment,SUP_E,18,157.81,0,0,0
4/11/22,20,Workshop Equipment,SUP_E,34,143.23,1,0,0
4/12/22,20,Workshop Equipment,SUP_E,26,115.51,1,0,0
4/13/22,20,Workshop Equipment,SUP_E,35,116.04,1,0,0
4/14/22,20,Workshop Equipment,SUP_E,35,117.94,1,0,0
4/15/22,20,Workshop Equipment,SUP_E,26,127.81,1,0,0
4/16/22,20,Workshop Equipment,SUP_E,27,115.16,1,0,0
4/17/22,20,Workshop Equipment,SUP_E,39,145.09,1,0,0
4/18/22,20,Workshop Equipment,SUP_E,27,157.38,0,0,0
4/19/22,20,Workshop Equipment,SUP_E,18,150.53,0,0,0
4/20/22,20,Workshop Equipment,SUP_E,23,162.64,0,0,0
4/21/22,20,Workshop Equipment,SUP_E,15,157.1,0,0,0
4/22/22,20,Workshop Equipment,SUP_E,22,157.15,0,0,0
4/23/22,20,Workshop Equipment,SUP_E,23,155.75,0,0,0
4/24/22,20,Workshop Equipment,SUP_E,19,160.28,0,0,0
4/25/22,20,Workshop Equipment,SUP_E,20,153.89,0,0,0
4/26/22,20,Workshop Equipment,SUP_E,10,151.07,0,0,0
4/27/22,20,Workshop Equipment,SUP_E,17,159.05,0,0,0
4/28/22,20,Workshop Equipment,SUP_E,19,161.53,0,0,0
4/29/22,20,Workshop Equipment,SUP_E,18,155.04,0,0,0
4/30/22,20,Workshop Equipment,SUP_E,23,157.72,0,0,0
5/1/22,20,Workshop Equipment,SUP_E,27,157.09,0,0,0
5/2/22,20,Workshop Equipment,SUP_E,20,159.84,0,0,0
5/3/22,20,Workshop Equipment,SUP_E,15,149.94,0,0,0
5/4/22,20,Workshop Equipment,SUP_E,20,152.11,0,0,0
5/5/22,20,Workshop Equipment,SUP_E,14,153.86,0,0,0
5/6/22,20,Workshop Equipment,SUP_E,18,158.4,0,0,0
5/7/22,20,Workshop Equipment,SUP_E,18,149.9,0,0,0
5/8/22,20,Workshop Equipment,SUP_E,28,153.72,0,0,0
5/9/22,20,Workshop Equipment,SUP_E,23,150.09,0,0,0
5/10/22,20,Workshop Equipment,SUP_E,18,149.76,0,0,0
5/11/22,20,Workshop Equipment,SUP_E,19,149.69,0,0,0
5/12/22,20,Workshop Equipment,SUP_E,11,158.81,0,0,0
5/13/22,20,Workshop Equipment,SUP_E,14,156.6,0,0,0
5/14/22,20,Workshop Equipment,SUP_E,21,153.85,0,0,0
5/15/22,20,Workshop Equipment,SUP_E,26,151.34,0,0,0
5/16/22,20,Workshop Equipment,SUP_E,13,153.75,0,0,0
5/17/22,20,Workshop Equipment,SUP_E,22,157.75,0,0,0
5/18/22,20,Workshop Equipment,SUP_E,19,163.98,0,0,0
5/19/22,20,Workshop Equipment,SUP_E,24,165.23,0,0,0
5/20/22,20,Workshop Equipment,SUP_E,12,153.89,0,0,0
5/21/22,20,Workshop Equipment,SUP_E,26,155.44,0,0,0
5/22/22,20,Workshop Equipment,SUP_E,22,163.96,0,0,0
5/23/22,20,Workshop Equipment,SUP_E,21,164.82,0,0,0
5/24/22,20,Workshop Equipment,SUP_E,24,156.08,0,0,0
5/25/22,20,Workshop Equipment,SUP_E,10,153.18,0,0,0
5/26/22,20,Workshop Equipment,SUP_E,14,151.59,0,0,0
5/27/22,20,Workshop Equipment,SUP_E,23,154.37,0,0,0
5/28/22,20,Workshop Equipment,SUP_E,23,159.49,0,0,0
5/29/22,20,Workshop Equipment,SUP_E,23,162.24,0,0,0
5/30/22,20,Workshop Equipment,SUP_E,25,118.22,1,0,0
5/31/22,20,Workshop Equipment,SUP_E,25,112.37,1,0,0
6/1/22,20,Workshop Equipment,SUP_E,33,122.76,1,0,0
6/2/22,20,Workshop Equipment,SUP_E,26,126.71,1,0,0
6/3/22,20,Workshop Equipment,SUP_E,30,108.06,1,0,0
6/4/22,20,Workshop Equipment,SUP_E,26,131.19,1,0,0
6/5/22,20,Workshop Equipment,SUP_E,32,136.19,1,0,0
6/6/22,20,Workshop Equipment,SUP_E,25,135.08,1,0,0
6/7/22,20,Workshop Equipment,SUP_E,28,128.83,1,0,0
6/8/22,20,Workshop Equipment,SUP_E,30,136.07,1,0,0
6/9/22,20,Workshop Equipment,SUP_E,19,115.42,1,0,0
6/10/22,20,Workshop Equipment,SUP_E,23,113.41,1,0,0
6/11/22,20,Workshop Equipment,SUP_E,35,137.52,1,0,0
6/12/22,20,Workshop Equipment,SUP_E,25,135.25,1,0,0
6/13/22,20,Workshop Equipment,SUP_E,12,161.78,0,0,0
6/14/22,20,Workshop Equipment,SUP_E,16,161.22,0,0,0
6/15/22,20,Workshop Equipment,SUP_E,16,152.32,0,0,0
6/16/22,20,Workshop Equipment,SUP_E,20,162.74,0,0,0
6/17/22,20,Workshop Equipment,SUP_E,10,150.49,0,0,0
6/18/22,20,Workshop Equipment,SUP_E,15,161.19,0,0,0
6/19/22,20,Workshop Equipment,SUP_E,17,156.49,0,0,0
6/20/22,20,Workshop Equipment,SUP_E,15,162.61,0,0,0
6/21/22,20,Workshop Equipment,SUP_E,16,152.24,0,0,0
6/22/22,20,Workshop Equipment,SUP_E,26,161.61,0,0,0
6/23/22,20,Workshop Equipment,SUP_E,14,151.99,0,0,0
6/24/22,20,Workshop Equipment,SUP_E,16,151.97,0,0,0
6/25/22,20,Workshop Equipment,SUP_E,18,161.1,0,0,0
6/26/22,20,Workshop Equipment,SUP_E,24,163.39,0,0,0
6/27/22,20,Workshop Equipment,SUP_E,29,119.19,1,0,0
6/28/22,20,Workshop Equipment,SUP_E,16,117.87,1,0,0
6/29/22,20,Workshop Equipment,SUP_E,23,118.08,1,0,0
6/30/22,20,Workshop Equipment,SUP_E,29,117.71,1,0,0
7/1/22,20,Workshop Equipment,SUP_E,22,117.61,1,0,0
7/2/22,20,Workshop Equipment,SUP_E,33,114.44,1,0,0
7/3/22,20,Workshop Equipment,SUP_E,37,146.04,1,0,0
7/4/22,20,Workshop Equipment,SUP_E,17,151.07,0,0,0
7/5/22,20,Workshop Equipment,SUP_E,14,154.17,0,0,0
7/6/22,20,Workshop Equipment,SUP_E,13,156.67,0,0,0
7/7/22,20,Workshop Equipment,SUP_E,18,156.53,0,0,0
7/8/22,20,Workshop Equipment,SUP_E,14,159.19,0,0,0
7/9/22,20,Workshop Equipment,SUP_E,24,150.5,0,0,0
7/10/22,20,Workshop Equipment,SUP_E,14,149.93,0,0,0
7/11/22,20,Workshop Equipment,SUP_E,27,161.75,0,0,0
7/12/22,20,Workshop Equipment,SUP_E,15,150.52,0,0,0
7/13/22,20,Workshop Equipment,SUP_E,21,156.62,0,0,0
7/14/22,20,Workshop Equipment,SUP_E,21,155.11,0,0,0
7/15/22,20,Workshop Equipment,SUP_E,20,163.03,0,0,0
7/16/22,20,Workshop Equipment,SUP_E,23,152.04,0,0,0
7/17/22,20,Workshop Equipment,SUP_E,20,158.19,0,0,0
7/18/22,20,Workshop Equipment,SUP_E,14,162.5,0,0,0
7/19/22,20,Workshop Equipment,SUP_E,18,153.89,0,0,0
7/20/22,20,Workshop Equipment,SUP_E,14,162.09,0,0,0
7/21/22,20,Workshop Equipment,SUP_E,20,161.7,0,0,0
7/22/22,20,Workshop Equipment,SUP_E,14,151.49,0,0,0
7/23/22,20,Workshop Equipment,SUP_E,16,160.82,0,0,0
7/24/22,20,Workshop Equipment,SUP_E,22,155.96,0,0,0
7/25/22,20,Workshop Equipment,SUP_E,14,162.83,0,0,0
7/26/22,20,Workshop Equipment,SUP_E,14,155.27,0,0,0
7/27/22,20,Workshop Equipment,SUP_E,8,159.49,0,0,0
7/28/22,20,Workshop Equipment,SUP_E,7,156.4,0,0,0
7/29/22,20,Workshop Equipment,SUP_E,13,164.26,0,0,0
7/30/22,20,Workshop Equipment,SUP_E,14,153.86,0,0,0
7/31/22,20,Workshop Equipment,SUP_E,23,151.71,0,0,0
8/1/22,20,Workshop Equipment,SUP_E,13,154.91,0,0,0
8/2/22,20,Workshop Equipment,SUP_E,19,156.86,0,0,0
8/3/22,20,Workshop Equipment,SUP_E,21,160.45,0,0,0
8/4/22,20,Workshop Equipment,SUP_E,12,159.86,0,0,0
8/5/22,20,Workshop Equipment,SUP_E,15,165.26,0,0,0
8/6/22,20,Workshop Equipment,SUP_E,20,155.18,0,0,0
8/7/22,20,Workshop Equipment,SUP_E,20,151.82,0,0,0
8/8/22,20,Workshop Equipment,SUP_E,14,157.29,0,0,0
8/9/22,20,Workshop Equipment,SUP_E,15,158.74,0,0,0
8/10/22,20,Workshop Equipment,SUP_E,20,152.98,0,0,0
8/11/22,20,Workshop Equipment,SUP_E,20,163.46,0,0,0
8/12/22,20,Workshop Equipment,SUP_E,14,158.55,0,0,0
8/13/22,20,Workshop Equipment,SUP_E,20,161.4,0,0,0
8/14/22,20,Workshop Equipment,SUP_E,19,149.86,0,0,0
8/15/22,20,Workshop Equipment,SUP_E,14,163.98,0,0,0
8/16/22,20,Workshop Equipment,SUP_E,18,164.79,0,0,0
8/17/22,20,Workshop Equipment,SUP_E,12,154.55,0,0,0
8/18/22,20,Workshop Equipment,SUP_E,12,154.57,0,0,0
8/19/22,20,Workshop Equipment,SUP_E,11,162.21,0,0,0
8/20/22,20,Workshop Equipment,SUP_E,17,158.76,0,0,0
8/21/22,20,Workshop Equipment,SUP_E,16,163.76,0,0,0
8/22/22,20,Workshop Equipment,SUP_E,12,162.4,0,0,0
8/23/22,20,Workshop Equipment,SUP_E,14,154.4,0,0,0
8/24/22,20,Workshop Equipment,SUP_E,16,160.85,0,0,0
8/25/22,20,Workshop Equipment,SUP_E,17,155.51,0,0,0
8/26/22,20,Workshop Equipment,SUP_E,19,156.83,0,0,0
8/27/22,20,Workshop Equipment,SUP_E,23,154.01,0,0,0
8/28/22,20,Workshop Equipment,SUP_E,26,165.32,0,0,0
8/29/22,20,Workshop Equipment,SUP_E,19,151.45,0,0,0
8/30/22,20,Workshop Equipment,SUP_E,19,157.35,0,0,0
8/31/22,20,Workshop Equipment,SUP_E,7,163.71,0,0,0
9/1/22,20,Workshop Equipment,SUP_E,23,159.53,0,0,0
9/2/22,20,Workshop Equipment,SUP_E,17,152.22,0,0,0
9/3/22,20,Workshop Equipment,SUP_E,24,155.23,0,0,0
9/4/22,20,Workshop Equipment,SUP_E,18,152.71,0,0,0
9/5/22,20,Workshop Equipment,SUP_E,15,152.86,0,0,0
9/6/22,20,Workshop Equipment,SUP_E,19,150.7,0,0,0
9/7/22,20,Workshop Equipment,SUP_E,20,153.8,0,0,0
9/8/22,20,Workshop Equipment,SUP_E,24,163.84,0,0,0
9/9/22,20,Workshop Equipment,SUP_E,16,160.95,0,0,0
9/10/22,20,Workshop Equipment,SUP_E,24,159.81,0,0,0
9/11/22,20,Workshop Equipment,SUP_E,24,163.93,0,0,0
9/12/22,20,Workshop Equipment,SUP_E,15,165.26,0,0,0
9/13/22,20,Workshop Equipment,SUP_E,13,154.12,0,0,0
9/14/22,20,Workshop Equipment,SUP_E,24,152.53,0,0,0
9/15/22,20,Workshop Equipment,SUP_E,14,155.04,0,0,0
9/16/22,20,Workshop Equipment,SUP_E,14,164.87,0,0,0
9/17/22,20,Workshop Equipment,SUP_E,38,155.56,0,0,0
9/18/22,20,Workshop Equipment,SUP_E,18,155.74,0,0,0
9/19/22,20,Workshop Equipment,SUP_E,31,116.93,1,0,0
9/20/22,20,Workshop Equipment,SUP_E,25,133.88,1,0,0
9/21/22,20,Workshop Equipment,SUP_E,27,147.17,1,0,0
9/22/22,20,Workshop Equipment,SUP_E,19,132.43,1,0,0
9/23/22,20,Workshop Equipment,SUP_E,26,123.94,1,0,0
9/24/22,20,Workshop Equipment,SUP_E,34,117.72,1,0,0
9/25/22,20,Workshop Equipment,SUP_E,30,127.29,1,0,0
9/26/22,20,Workshop Equipment,SUP_E,16,162.47,0,0,0
9/27/22,20,Workshop Equipment,SUP_E,24,158.98,0,0,0
9/28/22,20,Workshop Equipment,SUP_E,18,153.75,0,0,0
9/29/22,20,Workshop Equipment,SUP_E,20,151.72,0,0,0
9/30/22,20,Workshop Equipment,SUP_E,19,154.77,0,0,0
10/1/22,20,Workshop Equipment,SUP_E,25,155.69,0,0,0
10/2/22,20,Workshop Equipment,SUP_E,30,157.39,0,0,0
10/3/22,20,Workshop Equipment,SUP_E,23,153.8,0,0,0
10/4/22,20,Workshop Equipment,SUP_E,20,161.32,0,0,0
10/5/22,20,Workshop Equipment,SUP_E,19,162.26,0,0,0
10/6/22,20,Workshop Equipment,SUP_E,21,149.9,0,0,0
10/7/22,20,Workshop Equipment,SUP_E,23,153.2,0,0,0
10/8/22,20,Workshop Equipment,SUP_E,27,160.66,0,0,0
10/9/22,20,Workshop Equipment,SUP_E,32,160.99,0,0,0
10/10/22,20,Workshop Equipment,SUP_E,12,156.34,0,0,0
10/11/22,20,Workshop Equipment,SUP_E,35,156.06,0,0,0
10/12/22,20,Workshop Equipment,SUP_E,22,154.54,0,0,0
10/13/22,20,Workshop Equipment,SUP_E,28,156.46,0,0,0
10/14/22,20,Workshop Equipment,SUP_E,27,156.55,0,0,0
10/15/22,20,Workshop Equipment,SUP_E,33,152.4,0,0,0
10/16/22,20,Workshop Equipment,SUP_E,27,156.92,0,0,0
10/17/22,20,Workshop Equipment,SUP_E,31,162.58,0,0,0
10/18/22,20,Workshop Equipment,SUP_E,8,157.68,0,0,0
10/19/22,20,Workshop Equipment,SUP_E,34,152.28,0,0,0
10/20/22,20,Workshop Equipment,SUP_E,20,151.59,0,0,0
10/21/22,20,Workshop Equipment,SUP_E,16,165.04,0,0,0
10/22/22,20,Workshop Equipment,SUP_E,34,154.04,0,0,0
10/23/22,20,Workshop Equipment,SUP_E,31,152.42,0,0,0
10/24/22,20,Workshop Equipment,SUP_E,22,155.23,0,0,0
10/25/22,20,Workshop Equipment,SUP_E,23,164.19,0,0,0
10/26/22,20,Workshop Equipment,SUP_E,14,154.88,0,0,0
10/27/22,20,Workshop Equipment,SUP_E,19,151.14,0,0,0
10/28/22,20,Workshop Equipment,SUP_E,17,152.67,0,0,0
10/29/22,20,Workshop Equipment,SUP_E,27,154.82,0,0,0
10/30/22,20,Workshop Equipment,SUP_E,29,164.04,0,0,0
10/31/22,20,Workshop Equipment,SUP_E,33,118.29,1,0,0
11/1/22,20,Workshop Equipment,SUP_E,33,146.72,1,0,0
11/2/22,20,Workshop Equipment,SUP_E,35,124.64,1,0,0
11/3/22,20,Workshop Equipment,SUP_E,31,111.06,1,0,0
11/4/22,20,Workshop Equipment,SUP_E,40,133.58,1,0,0
11/5/22,20,Workshop Equipment,SUP_E,38,130.83,1,0,0
11/6/22,20,Workshop Equipment,SUP_E,37,134.16,1,0,0
11/7/22,20,Workshop Equipment,SUP_E,18,170.34,0,0,0
11/8/22,20,Workshop Equipment,SUP_E,25,172.06,0,0,0
11/9/22,20,Workshop Equipment,SUP_E,21,161.7,0,0,0
11/10/22,20,Workshop Equipment,SUP_E,25,157.77,0,0,0
11/11/22,20,Workshop Equipment,SUP_E,26,167.73,0,0,0
11/12/22,20,Workshop Equipment,SUP_E,26,162.79,0,0,0
11/13/22,20,Workshop Equipment,SUP_E,24,167.29,0,0,0
11/14/22,20,Workshop Equipment,SUP_E,53,116.7,1,0,0
11/15/22,20,Workshop Equipment,SUP_E,35,148.01,1,0,0
11/16/22,20,Workshop Equipment,SUP_E,44,128.84,1,0,0
11/17/22,20,Workshop Equipment,SUP_E,36,118.59,1,0,0
11/18/22,20,Workshop Equipment,SUP_E,36,123.92,1,0,0
11/19/22,20,Workshop Equipment,SUP_E,38,135.91,1,0,0
11/20/22,20,Workshop Equipment,SUP_E,40,150.89,1,0,0
11/21/22,20,Workshop Equipment,SUP_E,14,163.77,0,1,0
11/22/22,20,Workshop Equipment,SUP_E,19,170.41,0,1,0
11/23/22,20,Workshop Equipment,SUP_E,30,157.56,0,1,0
11/24/22,20,Workshop Equipment,SUP_E,30,161.4,0,1,0
11/25/22,20,Workshop Equipment,SUP_E,26,163.04,0,1,0
11/26/22,20,Workshop Equipment,SUP_E,31,165.4,0,1,0
11/27/22,20,Workshop Equipment,SUP_E,19,161.49,0,1,0
11/28/22,20,Workshop Equipment,SUP_E,20,162.41,0,1,0
11/29/22,20,Workshop Equipment,SUP_E,21,163.48,0,1,0
11/30/22,20,Workshop Equipment,SUP_E,18,163.37,0,0,0
12/1/22,20,Workshop Equipment,SUP_E,29,157.56,0,0,1
12/2/22,20,Workshop Equipment,SUP_E,12,160.22,0,0,1
12/3/22,20,Workshop Equipment,SUP_E,29,167.71,0,0,1
12/4/22,20,Workshop Equipment,SUP_E,31,170.46,0,0,1
12/5/22,20,Workshop Equipment,SUP_E,26,169.78,0,0,1
12/6/22,20,Workshop Equipment,SUP_E,24,169.23,0,0,1
12/7/22,20,Workshop Equipment,SUP_E,29,172.24,0,0,1
12/8/22,20,Workshop Equipment,SUP_E,25,163.38,0,0,1
12/9/22,20,Workshop Equipment,SUP_E,28,169.25,0,0,1
12/10/22,20,Workshop Equipment,SUP_E,26,169,0,0,1
12/11/22,20,Workshop Equipment,SUP_E,20,157.88,0,0,1
12/12/22,20,Workshop Equipment,SUP_E,16,157.87,0,0,1
12/13/22,20,Workshop Equipment,SUP_E,21,163.55,0,0,1
12/14/22,20,Workshop Equipment,SUP_E,22,163.06,0,0,1
12/15/22,20,Workshop Equipment,SUP_E,25,168.86,0,0,1
12/16/22,20,Workshop Equipment,SUP_E,34,171.94,0,0,1
12/17/22,20,Workshop Equipment,SUP_E,27,164.93,0,0,1
12/18/22,20,Workshop Equipment,SUP_E,26,171.99,0,0,1
12/19/22,20,Workshop Equipment,SUP_E,30,160.2,0,0,1
12/20/22,20,Workshop Equipment,SUP_E,21,170.37,0,0,1
12/21/22,20,Workshop Equipment,SUP_E,26,169.5,0,0,1
12/22/22,20,Workshop Equipment,SUP_E,23,166.49,0,0,1
12/23/22,20,Workshop Equipment,SUP_E,29,163.95,0,0,1
12/24/22,20,Workshop Equipment,SUP_E,27,162.99,0,0,1
12/25/22,20,Workshop Equipment,SUP_E,19,171.45,0,0,0
12/26/22,20,Workshop Equipment,SUP_E,22,166.3,0,0,0
12/27/22,20,Workshop Equipment,SUP_E,26,158.97,0,0,0
12/28/22,20,Workshop Equipment,SUP_E,31,158.48,0,0,0
12/29/22,20,Workshop Equipment,SUP_E,25,160.94,0,0,0
12/30/22,20,Workshop Equipment,SUP_E,24,162.16,0,0,0
12/31/22,20,Workshop Equipment,SUP_E,26,169,0,0,0
1/1/23,20,Workshop Equipment,SUP_E,35,114.65,1,0,0
1/2/23,20,Workshop Equipment,SUP_E,30,115.88,1,0,0
1/3/23,20,Workshop Equipment,SUP_E,27,119.29,1,0,0
1/4/23,20,Workshop Equipment,SUP_E,29,125.77,1,0,0
1/5/23,20,Workshop Equipment,SUP_E,31,117.1,1,0,0
1/6/23,20,Workshop Equipment,SUP_E,26,120.49,1,0,0
1/7/23,20,Workshop Equipment,SUP_E,35,131.59,1,0,0
1/8/23,20,Workshop Equipment,SUP_E,32,144.44,1,0,0
1/9/23,20,Workshop Equipment,SUP_E,14,162.82,0,0,0
1/10/23,20,Workshop Equipment,SUP_E,14,165.2,0,0,0
